"shape","expt","date","hive","tab","isRandom","angle00","angle01","angle10","angle11","angle20","angle21","angle0","angle1","angle2","angleSum","r","seg","degrees","hiveseg","tabseg","tabinstance","tabinstanceRnd"
7," 115A2","19/07/2020","B",2,0,6.16608,5.7708,5.20235,4.39064,3.34909,2.49809,0.395281,0.811708,0.850997,2.05799,"E","115A2E",117.914141280128,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,5.66294,2.19105,0,0,0,0,3.47189,0,0,3.47189,"E","115A2E",198.924643933675,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,2.53605,1.91382,0.665969,4.77114,4.1101,3.60524,0.622228,2.17801,0.504861,3.3051,"E","115A2E",189.368280868688,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,1.50838,0.876058,0.404892,0,5.41465,4.16073,0.63232,0.404892,1.25391,2.29112,"E","115A2E",131.271506358013,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,4.90978,3.5322,2.88099,1.9614,0,0,1.37758,0.919587,0,2.29717,"E","115A2E",131.618145824067,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,0,4.12439,0.528074,0,0,0,0,3.59631,0,0,3.59631,"E","115A2E",206.053384820693,"BE","2E","115A22","115A22E"
7," 115A2","19/07/2020","B",2,1,3.79729,3.38657,2.19105,0.643501,0,0,0.410717,1.54754,0,1.95826,"R","115A2R",112.200033189289,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,4.89774,4.65689,3.54648,3.14159,1.9513,1.43824,0.240847,0.404892,0.513058,1.1588,"R","115A2R",66.3943492997598,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,0.655696,0.231091,5.58845,5.23153,3.79729,2.70918,0.424605,0.356912,1.0881,1.86962,"R","115A2R",107.121335293249,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,5.7708,5.42102,3.14159,2.78282,1.3734,0.965252,0.349781,0.358771,0.408149,1.1167,"R","115A2R",63.982196982259,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,5.62749,3.54648,0,0,0,0,2.08101,0,0,2.08101,"R","115A2R",119.233090124519,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,5.74277,4.8295,4.22243,3.78509,2.55359,2.22649,0.913268,0.437338,0.327098,1.6777,"R","115A2R",96.1251292890982,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,0.904827,0.605545,4.52704,4.39064,1.89255,1.50423,0.299282,0.136403,0.388319,0.824004,"R","115A2R",47.2119515018979,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,3.20035,2.9105,2.31622,1.9513,0.571337,4.22243,0.289846,0.364913,2.63209,3.28685,"R","115A2R",188.322632892575,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,2.43297,2.19105,0.41241,0.185348,4.82305,4.00376,0.241921,0.227062,0.819283,1.28827,"R","115A2R",73.8124338733186,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,1.81577,0.358771,4.95737,4.58803,3.50036,3.14159,1.457,0.369333,0.358771,2.18511,"R","115A2R",125.197580771831,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,4.09214,2.95624,0,5.61722,0,0,1.1359,0.665969,0,1.80186,"R","115A2R",103.238973273443,"BR","2R","115A22","115A22R"
7," 115A2","19/07/2020","B",2,1,1.74547,1.50838,5.28373,4.86899,3.38657,2.9105,0.237091,0.414736,0.476069,1.1279,"R","115A2R",64.6239097128056,"BR","2R","115A22","115A22R"
7," 119A2","22/07/2020","B",3,0,0.117109,5.17604,2.35619,1.74547,0,0,1.22426,0.610726,0,1.83498,"E","119A2E",105.136609490916,"BE","3E","119A23","119A23E"
7," 119A2","22/07/2020","B",3,0,2.95624,2.44685,6.03821,4.95737,0,0,0.50939,1.08084,0,1.59023,"E","119A2E",91.1134674550889,"BE","3E","119A23","119A23E"
7," 119A2","22/07/2020","B",3,0,6.05209,4.3731,2.39965,1.26791,0,0,1.679,1.13173,0,2.81073,"E","119A2E",161.042966350806,"BE","3E","119A23","119A23E"
7," 119A2","22/07/2020","B",3,0,5.62749,4.76789,2.26553,1.78189,0,0,0.859602,0.483645,0,1.34325,"E","119A2E",76.9625558309478,"BE","3E","119A23","119A23E"
7," 119A2","22/07/2020","B",3,0,2.72918,1.13417,4.99844,4.4813,0,0,1.59501,0.517142,0,2.11215,"E","119A2E",121.017280698557,"BE","3E","119A23","119A23E"
7," 119A2","22/07/2020","B",3,1,1.26791,0.197396,4.06889,3.07917,0,0,1.07052,0.989714,0,2.06023,"R","119A2R",118.042483826238,"BR","3R","119A23","119A23R"
7," 119A2","22/07/2020","B",3,1,4.33188,2.35619,0,0,0,0,1.97569,0,0,1.97569,"R","119A2R",113.198698626202,"BR","3R","119A23","119A23R"
7," 119A2","22/07/2020","B",3,1,3.27414,2.4859,5.79323,5.17604,0,0,0.788247,0.617192,0,1.40544,"R","119A2R",80.5257803588664,"BR","3R","119A23","119A23R"
7," 119A2","22/07/2020","B",3,0,1.31019,5.25281,2.67795,2.24554,0,0,2.34057,0.432408,0,2.77298,"E","119A2E",158.880050674187,"BE","3E","119A23","119A23E"
7," 119A2","22/07/2020","B",3,1,3.07917,2.5128,6.15063,4.99069,0,0,0.566377,1.15995,0,1.72632,"R","119A2R",98.9108500890243,"BR","3R","119A23","119A23R"
7," 119A2","22/07/2020","B",3,0,5.37836,4.4095,3.48462,2.26553,0,0,0.968854,1.21908,0,2.18794,"E","119A2E",125.359727827853,"BE","3E","119A23","119A23E"
7," 119A2","22/07/2020","B",3,0,0.0665682,5.96143,4.82305,3.2587,0,0,0.388319,1.56434,0,1.95266,"E","119A2E",111.879176824015,"BE","3E","119A23","119A23E"
7," 119A2","22/07/2020","B",3,1,0.950547,0.588003,4.65363,3.97044,3.20401,2.7367,0.362544,0.683191,0.467311,1.51305,"R","119A2R",86.6913791922692,"BR","3R","119A23","119A23R"
7," 119A2","22/07/2020","B",3,1,0.785398,0.54042,4.93106,4.42634,2.83871,2.62245,0.244979,0.50472,0.216261,0.96596,"R","119A2R",55.345431178457,"BR","3R","119A23","119A23R"
7," 119A2","22/07/2020","B",3,1,1.5153,1.32582,4.65363,4.04642,2.60117,2.08994,0.18948,0.607213,0.511231,1.30792,"R","119A2R",74.9382959407506,"BR","3R","119A23","119A23R"
